ID,Annotator_ID,Funniness (1-5),Is a Joke?,Joke keywords,Natural language explanation,Offensive/Inappropriate?,Understand the text?,text
het_329,2,1,1,"['Partying Saturday and Sunday', 'weakened']","Weakened sort of sounds like weekend, which consists of Saturday and Sunday. ",0,1,Partying Saturday and Sunday leaves me feeling weakened .
het_329,4,1,1,"['patrying', 'Saturday', 'Sunday']",Weakened (to be weak) is used to sound like weekend (Saturday and Sunday),0,1,Partying Saturday and Sunday leaves me feeling weakened .
het_329,3,1,1,"['Saturday', 'Sunday', 'weakened']",Saturday and Sunday are days that make up the weekend. Weakened sounds like weekend. To be weakened is to have lost a certain degree of strength. Parting leaves people exhausted which is a form of being weakened.,0,1,Partying Saturday and Sunday leaves me feeling weakened .
het_329,1,1,1,"['Partying', 'Saturday and Sunday', 'feeling weakened']","This is a play on words. The word ""weakened"" means exhausted but also sounds like ""weekend"" meaning the time of the week from Saturday to Sunday where most people don't have to work.",0,1,Partying Saturday and Sunday leaves me feeling weakened .
het_329,0,2,1,"['Saturday', 'Sunday', 'weakened']",weakened sounds like weekend ,0,1,Partying Saturday and Sunday leaves me feeling weakened .
hom_1367,2,2,1,"['Ducks', 'palms read', 'look for it', 'the web']","Ducks are known to have webbed feet, and a palm reading is when a medium reads a future or some other attribute via someones palm. The web is a term that means the internet, so instead of getting a hand reading, they look for it on the internet, where web can be used to describe both their webbed feet and the internet. ",0,1,Ducks don't have their palms read - they look for it on the web .
hom_1367,4,2,1,['ducks'],"Ducks don't have palms, they have webbed feet. Instead of ""looking for it on the web"" (searching online), they are looking at their webbed feet",0,1,Ducks don't have their palms read - they look for it on the web .
hom_1367,3,1,1,"['ducks', 'palms', 'web']","Ducks don't have palms, they have webbed feet. ""The web"" is a term used to describe the internet. In this case, ducks are looking for their reading on the webs of their feet, or ""the web"" as in the internet. ",0,1,Ducks don't have their palms read - they look for it on the web .
hom_1367,1,2,1,"['Ducks', 'palms read', 'web']","This is a play on words. The word ""web"" refers to the internet but ""web"" also references how ducks have webbed feet and their webbed feet would be read in the way humans do palm readings.",0,1,Ducks don't have their palms read - they look for it on the web .
hom_1367,0,2,1,"['ducks', 'web', 'palm']",ducks have webbed feet ,0,1,Ducks don't have their palms read - they look for it on the web .
hom_85,2,2,1,"['Admitting', 'mistake', ""orthopedist's"", 'stand corrected']","An orthopedist is a back specialist or back doctor, and to stand corrected means to admit you were wrong or accept the truth. Stand corrected is the pun, as it can also refer to your back being corrected or treated by the back doctor.",0,1,"Admitting a mistake : "" Like the orthopedist's patient , I stand corrected . """
hom_85,4,2,1,['orthopedist'],"An orthopedist is someone who treats bones. The implication here is that the orthopedist has corrected the standing position of the patient, while the speaker has been proven wrong",0,1,"Admitting a mistake : "" Like the orthopedist's patient , I stand corrected . """
hom_85,3,1,1,"['mistake', 'orthopedist', 'corrected']","An orthopedist is a doctor that is knowledgeable in taking care of the body's skeletal structure. To be correct is to be free from error. So, to ""stand corrected"" can be taken in the literal sense (a person's skeletal structure is now correct) or the figurative sense (I admit that I was wrong and will stand here corrected). ",0,1,"Admitting a mistake : "" Like the orthopedist's patient , I stand corrected . """
hom_85,1,2,1,"[""orthopedist' s patient"", 'stand corrected']","This is a play on words. The phrase ""stand corrected"" means recognizing you made a mistake but here stand corrected means literally able to stand since orthopedists deal with knee/skeleton injuries.",0,1,"Admitting a mistake : "" Like the orthopedist's patient , I stand corrected . """
hom_85,0,3,1,"['orthopaedic', 'stand']",orthopaedics deals with feet and u need feet to stand ,0,1,"Admitting a mistake : "" Like the orthopedist's patient , I stand corrected . """
hom_1920,2,2,1,"['poker players', 'fold', 'feel', 'discarded']","In poker, a fold is a move of surrender - essentially saying you give in because you can't win with your hand. Discarded can mean unusable, so it's a play on the word discarded which can mean they give up their cards as they are feeling unsubale in the current round.",0,1,When poker players have to fold they feel a bit discarded .
hom_1920,4,1,1,['poker'],"To feel discarded is to feel sad/upset. When a poker player folds, they have to discard their cards",0,1,When poker players have to fold they feel a bit discarded .
hom_1920,3,1,1,"['poker players', 'fold', 'discarded']","Dis is a prefix meaning ""opposite of"". To be carded means to have cards, so "" dis"" carded is the oppositve of having cards. Discarded can also mean thrown out. When a poker player folds they are discarding their hand of cards. It's clever to use such words when describing poker players which are players that play with cards. ",0,1,When poker players have to fold they feel a bit discarded .
hom_1920,1,2,1,"['poker players', 'fold', 'discarded']","This is a play on words. The word ""discarded"" means no longer useful but ""discarded"" also references how cards in poker are discarded after a player folds.",0,1,When poker players have to fold they feel a bit discarded .
hom_1920,0,2,1,"['poker', 'fold', 'discarded']",card is in the word discarded with is used to play in poker ,0,1,When poker players have to fold they feel a bit discarded .
hom_873,2,1,1,"['investor', 'came home from work', 'spent']","When someone is spent, it means they are tired or exhausted. An investor is someone who manages money in a way that is lucrative, typically spending money to make money. ",0,1,When the investor came home from work he was spent .
hom_873,4,1,1,['investor'],Investors spend money. Being spent is to be exhausted,0,1,When the investor came home from work he was spent .
hom_873,3,1,1,"['investor', 'spent']",To be spent is to be exhausted. Spent is also a word used to explain that you've paid out money on goods or services. An investor is someone who puts money into an organization or entity with the goal of receiving some kind of interest on the amount they put in. ,0,1,When the investor came home from work he was spent .
hom_873,1,1,1,"['investor', 'work', 'spent']","This is a play on words. The word ""spent"" means very tired but ""spent"" also refers to how investors spend money.",0,1,When the investor came home from work he was spent .
hom_873,0,2,1,"['investors', 'spent']",investors usually spend money ,0,1,When the investor came home from work he was spent .
hom_1670,2,2,1,"['Two banks', 'different rates', 'conflict of interest']","Banks typically apply interest rates on things like loans, which is basically their way of profiting off of your loan payoffs. A conflict of interest is where two things that are involved with eachother have some type of underlying issue. It's a plan on the phrase conflict of interest, as in the two banks have different interest rates.",0,1,Two banks with different rates have a conflict of interest .
hom_1670,4,1,1,['banks'],"A conflict of interest is a common turn of phrase. Here, it is being used to mean that the banks literally have conflicting interest rates.",0,1,Two banks with different rates have a conflict of interest .
hom_1670,3,1,1,"['banks', 'rates', 'interest']",Conflict of interest means difference in interest. Interest is a return on money invested in an entity. ,0,1,Two banks with different rates have a conflict of interest .
hom_1670,1,3,1,"['banks', 'different rates', 'conflict of interest']","This is a play on words. The phrase ""conflict of interest"" means a situation where the goals of two different parties are incompatible but ""conflict of interest"" also refers to how the different banks have different interest rates.",0,1,Two banks with different rates have a conflict of interest .
hom_1670,0,3,1,"['banks', 'rates', 'interests']",with the bank you ususally have interest ,0,1,Two banks with different rates have a conflict of interest .
het_56,2,2,1,"['boating store', 'best sail']","This pun is a play on the word sail, which sounds like sale - as in a major discount on an item or items in a store. Some types of boats, such as sailboats, use giant sails to allow wind to push them. ",0,1,The boating store had its best sail ever .
het_56,4,1,1,"['boating', 'sail']","Boats have sails. Here, sail is used to replace the word ""sale,"" a discount.",0,1,The boating store had its best sail ever .
het_56,3,1,1,"['boating', 'best', 'sail']","Sail sounds like sale. A sail is a piece of material extended on a mast to collect wind. A mast is found on a boat. The ""best sail ever"" can be taken in the literal sense, or be understood as the ""best sale ever"". ",0,1,The boating store had its best sail ever .
het_56,1,1,1,"['boating store', 'best sail ever']","This is a play on words. The word ""sale"" means a period when a retailer sells goods at discount price but sounds like ""sail"" meaning the wind-catching part of a boat.",0,1,The boating store had its best sail ever .
het_56,0,2,1,"['boating store', 'sail']",sails sounds like sale ,0,1,The boating store had its best sail ever .
hom_1687,2,1,1,"['wanted to exercise', 'didnt work out']","Work out is another way of saying to exercise, so this joke Is a play on the phrase work out as in they wanted to exercise but didn't succeed in doing so.",0,1,I wanted to exercise last night but it just didn't work out .
